region,province,district,city_kab_name,sub_district,postal_code
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Singkil,95234
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Tikala,95125
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Tikala,95124
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Tikala,95126
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Tuminiting,95239
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Tuminiting,95238
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Wanea,95117
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Wanea,95119
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Wanea,95118
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Wenang,95121
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Wenang,95122
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Wenang,95123
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Wenang,95112
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Wenang,95111
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Eris,95683
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Kakas,95682
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Kawangkoan,95692
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Kombi,95684
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Langowan Barat,95694
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Mandolang,95661
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Remboken,95681
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Sonder,95691
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tombariri,95651
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tompaso,95693
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tondano Barat,95616
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tondano Barat,95615
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tondano Barat,95617
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tondano Selatan,95618
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tondano Selatan,95619
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tondano Timur,95612
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tondano Timur,95613
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tondano Timur,95611
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tondano Timur,95614
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa,Tondano Utara,95371
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Selatan,Amurang,95954
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Selatan,Amurang Barat,95955
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Selatan,Kumelembuai,95956
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Selatan,Maesaan,95357
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Selatan,Modoinding,95958
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Selatan,Motoling Timur,95999
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Selatan,Sinonsayang,95959
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Selatan,Suluun Tareran,95953
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Selatan,Tatapaan,95352
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Selatan,Tenga,95355
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Tenggara,Belang,95997
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Tenggara,Pasan,95995
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Tenggara,Silian Raya,95998
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Tenggara,Tombatu,95996
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Utara,Dimembe,95373
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Utara,Kalawat,95378
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Utara,Kauditan,95372
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Utara,Kema,95379
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Utara,Likupang Barat,95377
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Utara,Likupang Selatan,95375
Eastern Indonesia,Sulawesi Utara,Sulut,Minahasa Utara,Wori,95376
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Barat,95423
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Barat,95424
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Barat,95425
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Barat,95422
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Barat,95421
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Selatan,95433
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Selatan,95435
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Selatan,95431
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Selatan,95437
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Selatan,95434
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Selatan,95436
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Selatan,95432
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Selatan,95439
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Selatan,95438
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Tengah,95442
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Tengah,95441
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Tengah,95444
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Tengah,95445
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Tengah,95443
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Timur,95449
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Timur,95446
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Timur,95447
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Utara,95418
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Utara,95416
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Utara,95415
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Utara,95417
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Utara,95419
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Utara,95414
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Utara,95413
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Utara,95411
Eastern Indonesia,Sulawesi Utara,Sulut,Tomohon,Tomohon Utara,95412
Sumatera,Sumatera Barat,SumBar,Agam,Ampek Nagari (IV Nagari ),26161
Sumatera,Sumatera Barat,SumBar,Agam,Banuhampu,26181
Sumatera,Sumatera Barat,SumBar,Agam,Baso,26192
Sumatera,Sumatera Barat,SumBar,Agam,Candung,26191
Sumatera,Sumatera Barat,SumBar,Agam,Kamang Magek,26152
Sumatera,Sumatera Barat,SumBar,Agam,Lubuk Basung,26451
Sumatera,Sumatera Barat,SumBar,Agam,Matur,26162
Sumatera,Sumatera Barat,SumBar,Agam,Palembayan,26164
Sumatera,Sumatera Barat,SumBar,Agam,Palupuh,26151
Sumatera,Sumatera Barat,SumBar,Agam,Tanjung Mutiara,26473
Sumatera,Sumatera Barat,SumBar,Agam,Tanjung Raya,26471
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Aur Birugo Tigo Baleh,26131
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Aur Birugo Tigo Baleh,26136
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Aur Birugo Tigo Baleh,26138
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Aur Birugo Tigo Baleh,26133
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Aur Birugo Tigo Baleh,26135
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Aur Birugo Tigo Baleh,26134
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Aur Birugo Tigo Baleh,26132
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Aur Birugo Tigo Baleh,26137
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Guguk Panjang (Guguak Panjang),26111
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Guguk Panjang (Guguak Panjang),26113
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Guguk Panjang (Guguak Panjang),26114
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Guguk Panjang (Guguak Panjang),26116
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Guguk Panjang (Guguak Panjang),26115
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Guguk Panjang (Guguak Panjang),26112
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Guguk Panjang (Guguak Panjang),26117
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Mandiangin Koto Selayan,26128
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Mandiangin Koto Selayan,26121
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Mandiangin Koto Selayan,26127
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Mandiangin Koto Selayan,26126
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Mandiangin Koto Selayan,26122
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Mandiangin Koto Selayan,26129
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Mandiangin Koto Selayan,26123
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Mandiangin Koto Selayan,26124
Sumatera,Sumatera Barat,SumBar,Bukittinggi,Mandiangin Koto Selayan,26125
Sumatera,Sumatera Barat,SumBar,Dharmasraya,Asam Jujuhan,27684
Sumatera,Sumatera Barat,SumBar,Dharmasraya,Koto Baru,27681
Sumatera,Sumatera Barat,SumBar,Dharmasraya,Pulau Punjung,27573
Sumatera,Sumatera Barat,SumBar,Dharmasraya,Sitiung,27678
Sumatera,Sumatera Barat,SumBar,Kepulauan Mentawai,Pagai Selatan,25391
Sumatera,Sumatera Barat,SumBar,Kepulauan Mentawai,Siberut Barat,25394
Sumatera,Sumatera Barat,SumBar,Kepulauan Mentawai,Siberut Barat Daya,25393
Sumatera,Sumatera Barat,SumBar,Kepulauan Mentawai,Sipora Selatan,25392
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Akabiluru,26252
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Bukik Barisan,26257
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Guguak (Gugu),26253
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Gunuang Omeh (Gunung Mas),26256
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Harau,26271
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Kapur IX/Sembilan,26273
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Lareh Sago Halaban,26262
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Luak (Luhak),26261
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Mungka,26254
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Pangkalan Koto Baru,26272
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Payakumbuh,26251
Sumatera,Sumatera Barat,SumBar,Lima Puluh Kota,Suliki,26255
Sumatera,Sumatera Barat,SumBar,Padang,Bungus Teluk Kabung,25237
Sumatera,Sumatera Barat,SumBar,Padang,Koto Tangah,25176
Sumatera,Sumatera Barat,SumBar,Padang,Koto Tangah,25171
Sumatera,Sumatera Barat,SumBar,Padang,Koto Tangah,25172
Sumatera,Sumatera Barat,SumBar,Padang,Koto Tangah,25175
Sumatera,Sumatera Barat,SumBar,Padang,Koto Tangah,25173
Sumatera,Sumatera Barat,SumBar,Padang,Kuranji,25154
Sumatera,Sumatera Barat,SumBar,Padang,Kuranji,25151
Sumatera,Sumatera Barat,SumBar,Padang,Kuranji,25158
Sumatera,Sumatera Barat,SumBar,Padang,Kuranji,25155
Sumatera,Sumatera Barat,SumBar,Padang,Kuranji,25156
Sumatera,Sumatera Barat,SumBar,Padang,Kuranji,25157
Sumatera,Sumatera Barat,SumBar,Padang,Kuranji,25153
Sumatera,Sumatera Barat,SumBar,Padang,Kuranji,25152
Sumatera,Sumatera Barat,SumBar,Padang,Kuranji,25159
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Begalung,25222
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Begalung,25223
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Begalung,25225
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Begalung,25227
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Begalung,25221
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Begalung,25226
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Begalung,25224
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Kilangan,25231
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Kilangan,25236
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Kilangan,25235
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Kilangan,25232
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Kilangan,25233
Sumatera,Sumatera Barat,SumBar,Padang,Lubuk Kilangan,25234
Sumatera,Sumatera Barat,SumBar,Padang,Nanggalo,25145
Sumatera,Sumatera Barat,SumBar,Padang,Nanggalo,25142
Sumatera,Sumatera Barat,SumBar,Padang,Nanggalo,25143
Sumatera,Sumatera Barat,SumBar,Padang,Nanggalo,25147
Sumatera,Sumatera Barat,SumBar,Padang,Nanggalo,25146
Sumatera,Sumatera Barat,SumBar,Padang,Nanggalo,25144
Sumatera,Sumatera Barat,SumBar,Padang,Padang Barat,25118
Sumatera,Sumatera Barat,SumBar,Padang,Padang Barat,25114
Sumatera,Sumatera Barat,SumBar,Padang,Padang Barat,25112
Sumatera,Sumatera Barat,SumBar,Padang,Padang Barat,25119
Sumatera,Sumatera Barat,SumBar,Padang,Padang Barat,25117
Sumatera,Sumatera Barat,SumBar,Padang,Padang Barat,25115
Sumatera,Sumatera Barat,SumBar,Padang,Padang Barat,25111
Sumatera,Sumatera Barat,SumBar,Padang,Padang Selatan,25217
Sumatera,Sumatera Barat,SumBar,Padang,Padang Selatan,25211
Sumatera,Sumatera Barat,SumBar,Padang,Padang Selatan,25215
Sumatera,Sumatera Barat,SumBar,Padang,Padang Selatan,25216
Sumatera,Sumatera Barat,SumBar,Padang,Padang Selatan,25213
Sumatera,Sumatera Barat,SumBar,Padang,Padang Selatan,25212
Sumatera,Sumatera Barat,SumBar,Padang,Padang Selatan,25214
Sumatera,Sumatera Barat,SumBar,Padang,Padang Timur,25126
Sumatera,Sumatera Barat,SumBar,Padang,Padang Timur,25122
Sumatera,Sumatera Barat,SumBar,Padang,Padang Timur,25129
Sumatera,Sumatera Barat,SumBar,Padang,Padang Timur,25125
Sumatera,Sumatera Barat,SumBar,Padang,Padang Timur,25123
Sumatera,Sumatera Barat,SumBar,Padang,Padang Timur,25121
Sumatera,Sumatera Barat,SumBar,Padang,Padang Utara,25132
Sumatera,Sumatera Barat,SumBar,Padang,Padang Utara,25139
Sumatera,Sumatera Barat,SumBar,Padang,Padang Utara,25137
Sumatera,Sumatera Barat,SumBar,Padang,Padang Utara,25136
Sumatera,Sumatera Barat,SumBar,Padang,Padang Utara,25134
Sumatera,Sumatera Barat,SumBar,Padang,Padang Utara,25133
Sumatera,Sumatera Barat,SumBar,Padang,Pauh,25161
Sumatera,Sumatera Barat,SumBar,Padang,Pauh,25162
Sumatera,Sumatera Barat,SumBar,Padang,Pauh,25163
Sumatera,Sumatera Barat,SumBar,Padang,Pauh,25164
Sumatera,Sumatera Barat,SumBar,Padang,Pauh,25168
Sumatera,Sumatera Barat,SumBar,Padang,Pauh,25166
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Barat,27114
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Barat,27115
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Barat,27111
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Barat,27113
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Barat,27116
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Barat,27117
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Barat,27118
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Barat,27112
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Timur,27125
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Timur,27127
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Timur,27128
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Timur,27123
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Timur,27122
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Timur,27124
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Timur,27126
Sumatera,Sumatera Barat,SumBar,Padang Panjang,Padang Panjang Timur,27121
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,2 X 11 Enam Lingkung,25584
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,Batang Anai,25586
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,Batang Gasan,25563
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,IV Koto Aur Malintang,25564
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,Lubuk Alung,25581
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,Nan Sabaris,25571
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,Padang Sago,25573
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,Sintuk/Sintuak Toboh Gadang,25582
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,Sungai Limau,25561
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,Ulakan Tapakih/Tapakis,25572
Sumatera,Sumatera Barat,SumBar,Padang Pariaman,V Koto Kampung Dalam,25552
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Selatan,25531
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Selatan,25539
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Selatan,25537
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Selatan,25538
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Selatan,25532
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Selatan,25533
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Selatan,25536
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Tengah,25519
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Tengah,25511
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Tengah,25515
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Tengah,25517
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Tengah,25518
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Tengah,25513
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Tengah,25512
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Tengah,25514
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Tengah,25516
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Timur,25535
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Timur,25534
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Timur,25523
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Timur,25524
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Utara,25522
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Utara,25521
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Utara,25526
Sumatera,Sumatera Barat,SumBar,Pariaman,Pariaman Utara,25529
Sumatera,Sumatera Barat,SumBar,Pasaman,Bonjol,26381
Sumatera,Sumatera Barat,SumBar,Pasaman,Duo Koto (II Koto),26311
Sumatera,Sumatera Barat,SumBar,Pasaman,Lubuk Sikaping,26318
Sumatera,Sumatera Barat,SumBar,Pasaman,Mapat Tunggul,26353
Sumatera,Sumatera Barat,SumBar,Pasaman,Padang Gelugur,26352
Sumatera,Sumatera Barat,SumBar,Pasaman Barat,Gunung Tuleh,26571
Sumatera,Sumatera Barat,SumBar,Pasaman Barat,Kinali,26567
Sumatera,Sumatera Barat,SumBar,Pasaman Barat,Koto Balingka,26572
Sumatera,Sumatera Barat,SumBar,Pasaman Barat,Pasaman,26566
Sumatera,Sumatera Barat,SumBar,Pasaman Barat,Ranah Batahan,26366
Sumatera,Sumatera Barat,SumBar,Pasaman Barat,Sei Beremas,26573
Sumatera,Sumatera Barat,SumBar,Pasaman Barat,Talamau,26561
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Lamposi Tigo Nagari,26219
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Barat,26224
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Barat,26225
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Barat,26221
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Barat,26229
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Barat,26223
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Barat,26226
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Barat,26222
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Selatan,26228
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Selatan,26227
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Timur,26231
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Timur,26235
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Timur,26237
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Timur,26236
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Timur,26232
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Timur,26233
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Utara,26212
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Utara,26216
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Utara,26214
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Utara,26213
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Utara,26211
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Utara,26217
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Utara,26215
Sumatera,Sumatera Barat,SumBar,Payakumbuh,Payakumbuh Utara,26218
Sumatera,Sumatera Barat,SumBar,Pesisir Selatan,Airpura,25673
Sumatera,Sumatera Barat,SumBar,Pesisir Selatan,Batang Kapas,25661
Sumatera,Sumatera Barat,SumBar,Pesisir Selatan,Bayang,25652
Sumatera,Sumatera Barat,SumBar,Pesisir Selatan,IV Jurai,25651
Sumatera,Sumatera Barat,SumBar,Pesisir Selatan,Koto XI Tarusan,25654
Sumatera,Sumatera Barat,SumBar,Pesisir Selatan,Lengayang,25663
Sumatera,Sumatera Barat,SumBar,Pesisir Selatan,Linggo Sari Baganti,25668
Sumatera,Sumatera Barat,SumBar,Pesisir Selatan,Lunang,25674
Sumatera,Sumatera Barat,SumBar,Pesisir Selatan,Ranah Pesisir,25666
Sumatera,Sumatera Barat,SumBar,Pesisir Selatan,Sutera,25662
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Barangin,27422
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Barangin,27425
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Barangin,27427
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Barangin,27424
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Barangin,27421
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Barangin,27423
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Lembah Segar,27418
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Lembah Segar,27419
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Lembah Segar,27415
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Lembah Segar,27413
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Lembah Segar,27412
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Lembah Segar,27416
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Lembah Segar,27411
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Silungkang,27435
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Silungkang,27432
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Silungkang,27433
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Silungkang,27431
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Silungkang,27434
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Talawi,27443
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Talawi,27444
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Talawi,27441
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Talawi,27449
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Talawi,27447
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Talawi,27446
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Talawi,27448
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Talawi,27445
Sumatera,Sumatera Barat,SumBar,Sawah Lunto,Talawi,27442
Sumatera,Sumatera Barat,SumBar,Sijunjung,IV Nagari,27561
Sumatera,Sumatera Barat,SumBar,Sijunjung,Kamang Baru,27572
Sumatera,Sumatera Barat,SumBar,Sijunjung,Koto VII,27562
Sumatera,Sumatera Barat,SumBar,Sijunjung,Kupitan,27564
Sumatera,Sumatera Barat,SumBar,Sijunjung,Lubuak Tarok,27553
Sumatera,Sumatera Barat,SumBar,Sijunjung,Sijunjung,27511
Sumatera,Sumatera Barat,SumBar,Sijunjung,Sumpur Kudus,27563
Sumatera,Sumatera Barat,SumBar,Sijunjung,Tanjung Gadang,27571
Sumatera,Sumatera Barat,SumBar,Solok,Lubuk Sikarah,27317
Sumatera,Sumatera Barat,SumBar,Solok,Lubuk Sikarah,27314
Sumatera,Sumatera Barat,SumBar,Solok,Lubuk Sikarah,27315
Sumatera,Sumatera Barat,SumBar,Solok,Lubuk Sikarah,27316
Sumatera,Sumatera Barat,SumBar,Solok,Lubuk Sikarah,27313
Sumatera,Sumatera Barat,SumBar,Solok,Lubuk Sikarah,27312
Sumatera,Sumatera Barat,SumBar,Solok,Lubuk Sikarah,27311
Sumatera,Sumatera Barat,SumBar,Solok,Tanjung Harapan,27321
Sumatera,Sumatera Barat,SumBar,Solok,Tanjung Harapan,27323
Sumatera,Sumatera Barat,SumBar,Solok,Tanjung Harapan,27325
Sumatera,Sumatera Barat,SumBar,Solok,Tanjung Harapan,27326
